dish_id,recipe_index,name,category,is_healthy,preference,image_url,cuisines,ingredients,dietary_tags,spice_level,preparation_time,description,original_recipe_id,original_url
csv_2580_utanki_recipe_-_cris,2580,Utanki Recipe - Crispy Rice Crepes,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Abhinetri/Utanki_Crispy_Rice_Crepes-1.jpg,"[""Other""]",[],[],Medium,,Utanki Recipe - Crispy Rice Crepes - Oriya Recipes cuisine.,,https://www.archanaskitchen.com/utanki-crispy-rice-crepes-recipe
csv_2576_kodava_ellu_pajji_re,2576,Kodava Ellu Pajji Recipe - Sesame & Tamarind Chutney,Breakfast,1,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Article-2018/Coorg_Style_Sesame_Chutney_Recipe-5.jpg,"[""Coorg""]",[],[],Mild,,Kodava Ellu Pajji Recipe - Sesame & Tamarind Chutney - Coorg cuisine.,,https://www.archanaskitchen.com/kodava-style-ellu-pajji-recipe-sesame-tamarind-chutney
csv_2578_fried_artichokes_rec,2578,Fried Artichokes Recipe Flavored With Lemon & Ginger,Snack,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Appetizers/Fried_Artichokes_Recipe-1.jpg,"[""Continental""]",[],[],Mild,,"Crispy fried artichokes flavored with lemon and ginger, served as a delicious appetizer.",,https://www.archanaskitchen.com/fried-artichokes-recipe-flavored-with-lemon-ginger
csv_2571_awadhi_moong_dal_ki_,2571,Awadhi Moong Dal Ki Goli Recipe - Lentil Dumplings In Tomato Gravy,Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/shaheen_ali/Moong_Dal_Ki_Goli_.jpg,"[""Awadhi"",""North Indian""]",[],"[""vegetarian"",""traditional"",""street-food""]",Medium,,Awadhi Moong Dal Ki Goli Recipe - Lentil Dumplings In Tomato Gravy - Awadhi cuisine.,,https://www.archanaskitchen.com/awadhi-moong-dal-ki-goli-recipe-lentil-dumplings-in-tomato-gravy
csv_2572_high_protein_chickpe,2572,High Protein Chickpea Potato Hash Brown Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/High_Protein_Chickpea__Potato_Hash_Brown_Recipe_.jpg,"[""American"",""Indian""]",[],"[""vegetarian"",""protein-rich"",""quick"",""easy""]",Mild,,High Protein Chickpea Potato Hash Brown Recipe - American cuisine.,,https://www.archanaskitchen.com/high-protein-chickpea-potato-hash-brown-recipe
csv_2573_mughalai_shahi_kaju_,2573,Mughalai Shahi Kaju Aloo Ki Sabzi Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/KarthikaKrishnan/Mughalai_Shahi_Kaju_Aloo_Ki_Sabzi.jpg,"[""Mughlai""]",[],"[""vegetarian"",""traditional""]",Medium,,Mughalai Shahi Kaju Aloo Ki Sabzi Recipe - Mughlai cuisine.,,https://www.archanaskitchen.com/mughalai-shahi-kaju-aloo-ki-sabzi-recipe
csv_2574_kasuri_malai_murgh_t,2574,Kasuri Malai Murgh Tikka Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Kasuri_Malai_Murgh_Tikka_Recipe.jpg,"[""Other""]",[],[],Medium,,Kasuri Malai Murgh Tikka Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/kasuri-malai-murgh-tikka-recipe
csv_2582_barley_rava_idli_rec,2582,Barley Rava Idli Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Preeti_Tamilarasan/Barley_Rava_Idli.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional""]",Mild,,Barley Rava Idli Recipe - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/barley-rava-idli-recipe
csv_2586_vegetable_tartlets_r,2586,Vegetable Tartlets Recipe,Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/Vegetable_Tartlets.jpg,"[""Continent""]",[],"[""Vegetarian"",""Easy to make""]",Medium,,Vegetable Tartlets Recipe - Continental cuisine.,,https://www.archanaskitchen.com/vegetable-tartlets-recipe
csv_2581_masala_pav_recipe_wi,2581,Masala Pav Recipe With Cheese,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/prasannahede/Cheesy_Masala_Pav_Recipe-5.jpg,"[""Maharashtrian"",""Street Food""]",[],"[""Vegetarian"",""Traditional"",""Quick""]",Medium,,Masala Pav Recipe With Cheese - Maharashtrian Recipes cuisine.,,https://www.archanaskitchen.com/masala-pav-recipe-with-cheese
csv_2584_mangalorean_chicken_,2584,Mangalorean Chicken Ghee Roast Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Mangalorean_Chicken_Ghee_Roast_Recipe_.jpg,"[""Mangalorean"",""South Indian""]",[],"[""non-vegetarian"",""traditional""]",Spicy,,Mangalorean Chicken Ghee Roast Recipe - Mangalorean cuisine.,,https://www.archanaskitchen.com/mangalorean-chicken-ghee-roast-recipe
csv_2587_lu_methi_vegetable_r,2587,Lu Methi Vegetable Recipe - Own Fangrik Layaves Vegetable,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Aloo_Methi_Sabzi_recipe_17_1600.jpg,"[""North Indian""]",[],"[""vegetarian"",""traditional"",""quick""]",Medium,,Lu Methi Vegetable Recipe - Own Fangrik Layaves Vegetable - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/aloo-methi-sabzi-recipe-potato-fenugreek-leaves-stir-fry
csv_2585_karnataka_style_sand,2585,Karnataka Style Sandige Huli Recipe (Toor dal dumplings in Gravy Recipe),Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Karnataka_Style_Sandige_Huli_Recipe_Toor_dal_dumplings_in_Gravy_Recipe_.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional"",""Indian""]",Medium,,Karnataka Style Sandige Huli Recipe (Toor dal dumplings in Gravy Recipe) - Karnataka cuisine.,,https://www.archanaskitchen.com/karnataka-style-sandige-huli-recipe-toor-dal-dumplings-in-gravy-recipe
csv_2583_mooli_and_moong_dal_,2583,Mooli And Moong Dal Sabji Recipe,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/madhulia/Mooli_and_Moong_dal_sabji.jpg,"[""North Indian""]",[],"[""vegetarian"",""traditional""]",Medium,,Mooli And Moong Dal Sabji Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/mooli-and-moong-dal-sabji-recipe
csv_2590_mulyachi_bhaji_recip,2590,Mulyachi Bhaji Recipe - Goan Style Mooli Ki Sabzi,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/poojanadkarni/Mulyachi_Bhaji_Goan_Style_Radish_Vegetable_1600.jpg,"[""Maharashtrian""]",[],"[""vegetarian"",""traditional""]",Mild,,Mulyachi Bhaji Recipe - Goan Style Mooli Ki Sabzi - Maharashtrian Recipes cuisine.,,https://www.archanaskitchen.com/mulyachi-bhaji-recipe-goan-style-radish-vegetable
csv_2588_yele_kadubu_recipe_w,2588,Yele Kadubu Recipe With Sweet And Spicy Onion Chutney,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Yele_kadubu_with_red_onion_sweet_n_spicy_chutney_original_1600.jpg,"[""Karnataka""]",[],"[""vegetarian""]",Medium,,"A traditional Karnataka snack made with Yele Kadubu served with a sweet and spicy onion chutney, perfect for breakfast or tea time snacks.",,https://www.archanaskitchen.com/yele-kadubu-recipe-with-sweet-and-spicy-onion-chutney
csv_2589_red_bean_mexican_bur,2589,Red Bean Mexican Burrito Bowl Recipe - Roz Ka Khana With Figaro Olive Oil,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/0-Archana/1-Mexican_Veg_Burrito_Bowl_Figaro_Extra_Virgin_Olive_Oil-1.jpg,"[""Mexican""]",[],"[""vegetarian"",""gluten-free""]",Medium,,Red Bean Mexican Burrito Bowl Recipe - Roz Ka Khana With Figaro Olive Oil - Mexican cuisine.,,https://www.archanaskitchen.com/red-bean-mexican-burrito-bowl-recipe-roz-ka-khana-with-figaro-olive-oil
csv_2593_mujaddara_recipe_(tr,2593,Mujaddara Recipe (Traditional Middle Eastern Rice),Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuli_Ajay/Mujaddara.jpg,"[""Middle Eastern""]",[],"[""vegetarian"",""traditional""]",Medium,,Mujaddara Recipe (Traditional Middle Eastern Rice) - Middle Eastern cuisine.,,https://www.archanaskitchen.com/mujaddara-recipe-traditional-middle-eastern-rice
csv_2596_kerala_style_chena_m,2596,Kerala Style Chena Mezhukkupuratty Recipe - Yam Stir Fry,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Kerala_Style_Chena_Mezhukkupuratty_Recipe_Yam_Stir_Fry_Recipe_.jpg,"[""South Indian"",""Kerala""]",[],"[""vegetarian"",""traditional""]",Medium,,Kerala Style Chena Mezhukkupuratty Recipe - Yam Stir Fry - Kerala Recipes cuisine.,,https://www.archanaskitchen.com/kerala-style-chena-mezhukkupuratty-recipe-yam-stir-fry-recipe
csv_2598_vegan_malai_cabbage_,2598,Vegan Malai Cabbage Recipe,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Vegan_Malai_Gobhi_Recipe.jpg,"[""North Indian""]",[],"[""vegetarian"",""vegan"",""quick"",""easy""]",Medium,,Vegan Malai Cabbage Recipe - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/vegan-malai-gobhi-recipe
csv_2595_beans_matki_bhaji_re,2595,Beans Matki Bhaji Recipe - Green Beans Moth Beans Sabzi,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Beans_Matki_Bhaji_Recipe_Matki_Chi_Usal__2_1600.jpg,"[""Maharashtrian""]",[],"[""vegetarian"",""traditional"","" Maharashtrian""]",Medium,,Beans Matki Bhaji Recipe - Green Beans Moth Beans Sabzi - Maharashtrian Recipes cuisine.,,https://www.archanaskitchen.com/beans-and-matki-bhaji-recipe-maharashtrian-green-beans-and-sprouted-moth-beans
csv_2592_bulgur_wheat_potato_,2592,Bulgur Wheat Potato Patty Recipe,Snack,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Richa_Gupta/Bulgur_Potato_Patties.jpg,"[""Continental""]",[],[],Mild,,Bulgur Wheat Potato Patty Recipe - Continental cuisine.,,https://www.archanaskitchen.com/bulgur-wheat-potato-patty-recipe
csv_2600_protein_fingers_reci,2600,Protein Fingers Recipe,Snack,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nand1s-yahoo.com/Protein_Fingers.jpg,"[""Continent""]",[],"[""non-vegetarian"",""grilled meat""]",Mild,,Protein Fingers Recipe - Continental cuisine.,,https://www.archanaskitchen.com/protein-fingers-recipe
csv_2591_spicy_chickpeas_aloo,2591,Spicy Chickpeas Aloo Salad Chaat Recipe,Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/April-18/Kabuli_Chana_Aloo_Salad_Recipe_Potato_Chickpea_Salad-1.jpg,"[""Indian""]",[],"[""vegetarian"",""street-food""]",Spicy,,Spicy Chickpeas Aloo Salad Chaat Recipe - Indian cuisine.,,https://www.archanaskitchen.com/spicy-black-chickpeas-sprouts-salad-chaat-recipe
csv_2594_spinach_corn_&_chees,2594,Spinach Corn & Cheese Momo Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sneha-archanaskitchen.com/Spinach_Corn__Cheese_Momos_Recipe_.jpg,"[""Indo-Chinese""]",[],"[""vegetarian"",""gluten-free""]",Medium,,Spinach Corn & Cheese Momo Recipe - Indo Chinese cuisine.,,https://www.archanaskitchen.com/spinach-corn-cheese-momo-recipe
csv_2599_besan_chila_recipe_s,2599,Besan Chila Recipe Stuffed with Chatap Paneer,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Curefit_Breakfast_Recipe_Besan_Chilla_Stuffed_Paneer_And_Green_Chutney_10_1600.jpg,"[""Indian"",""South Indian""]",[],"[""vegetarian"",""traditional""]",Medium,,Besan Chila Recipe Stuffed with Chatap Paneer - Indian cuisine.,,https://www.archanaskitchen.com/besan-cheela-recipe-stuffed-with-chatapa-paneer
csv_2597_ragi_appam_recipe_-_,2597,Ragi Appam Recipe - A Healthy Twist To The Classic Kerala Appam,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Kerala_Ragi_Appam_Recipe_1_1600.jpg,"[""South Indian""]",[],"[""vegetarian"",""gluten-free""]",Mild,,Ragi Appam Recipe - A Healthy Twist To The Classic Kerala Appam - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/ragi-appam-recipe
csv_2607_kabuli_chana_&_moong,2607,Kabuli Chana & Moongphali Salad Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Kabuli_Chana__Moongphali_Salad_Recipe.jpg,"[""Indian""]",[],"[""vegetarian"",""easy"",""traditional""]",Mild,,Kabuli Chana & Moongphali Salad Recipe - Indian cuisine.,,https://www.archanaskitchen.com/chickpea-and-peanut-salad-recipe
csv_2602_spicy_chettinad_fish,2602,Spicy Chettinad Fish Fry Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Raksha_Kamat/Chettinad_Fish_Fry.jpg,"[""South Indian"",""Hyderabadi""]",[],"[""Non-Veg"",""Street Food"",""Traditional""]",Spicy,,"A spicy and flavorful Chettinad fish fry recipe that combines the freshness of fish with the bold flavors of South Indian cuisine, perfect for those who dare to try something new.",,https://www.archanaskitchen.com/spicy-chettinad-fish-fry-recipe
csv_2603_khatti_meethi_palak_,2603,Khatti Meethi Palak Khichdi Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Khatti_Meethi_Palak_Khichdi_Recipe_8_1600.jpg,"[""North Indian""]",[],"[""vegetarian"",""traditional""]",Medium,,"A flavorful and nutritious North Indian dish made with rice, spinach, and spices, served hot with a touch of sweetness and tanginess.",,https://www.archanaskitchen.com/khatti-meethi-palak-khichdi-recipe-spinach_khichdi
csv_2605_pheki_mathri_recipe_,2605,Pheki Mathri Recipe - Crispy Fried Savoury Fritters,Snack,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Monika_Manchanda/Pheki_Mathri.jpg,"[""Indian""]",[],"[""vegetarian""]",Mild,,"Crispy fried savoury fritters, perfect for a tea time snack along with Aam Ka Achaar Recipe and a hot cup of Masala Chai.",,https://www.archanaskitchen.com/pheki-mathri-recipe-crispy-fried-savoury-fritters
csv_2610_apple_and_pomegranat,2610,Apple And Pomegranate Smoothie Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swati_pathak/Apple_and_Pomegranate_Smoothie_Recipe-1_1600.jpg,"[""Continental""]",[],"[""vegetarian"",""quick"",""easy""]",Mild,,Apple And Pomegranate Smoothie Recipe - Continental cuisine.,,https://www.archanaskitchen.com/apple-and-pomegranate-smoothie-recipe
csv_2608_mushroom_masala_with,2608,Mushroom Masala With Corn Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Mushroom_Masala_with_Corn_Recipe.jpg,"[""Indian""]",[],"[""vegetarian"",""easy"",""traditional""]",Medium,,Mushroom Masala With Corn Recipe - Indian cuisine.,,https://www.archanaskitchen.com/mushroom-masala-with-corn-recipe
csv_2606_red_capsicum_chutney,2606,Red Capsicum Chutney Recipe - Red Bell Pepper Chutney,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Red_Capsicum_Chutney_Recipe_Video_3_1600.jpg,"[""South Indian""]",[],"[""vegetarian"",""easy"",""traditional""]",Medium,,Red Capsicum Chutney Recipe - Red Bell Pepper Chutney - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/capsicum-chutney-recipe-red-bell-pepper-chutney
csv_2601_baked_chevdo_recipe_,2601,Baked Chevdo Recipe (Chivda Mixture -Tea Time Snack),Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Tea_Time_Snacks/Oven-Baked-Chevdo-Chivda-Recipe-6238.jpg,"[""Gujarati"",""Indian""]",[],"[""vegetarian"",""gluten-free"",""easy""]",Mild,,Baked Chevdo Recipe (Chivda Mixture -Tea Time Snack) - Gujarati Recipes﻿ cuisine.,,https://www.archanaskitchen.com/farali-batata-chivda-potato-chevda-fasting-recipe
csv_2609_poha_stars_recipe_(p,2609,Poha Stars Recipe (Poha Potato Fritters Flavoured With Kasuri Methi),Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/aarti/Poha_Stars_Recipe_cutlets.jpg,"[""Indian""]",[],"[""vegetarian"",""street-food""]",Mild,,Poha Stars Recipe (Poha Potato Fritters Flavoured With Kasuri Methi) - Indian cuisine.,,https://www.archanaskitchen.com/poha-stars-recipe-poha-potato-fritters-flavoured-with-kasuri-methi
csv_2604_spaghetti_arrabiata_,2604,Spaghetti Arrabiata Pasta Recipe - Spicy Italian Pasta Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Spaghetti_Arrabiata_Pasta_Recipe_-_Spicy_Italian_Pasta_Recipe-1.jpg,[],[],[],Spicy,,Spaghetti Arrabiata Pasta Recipe - Spicy Italian Pasta Recipe - Italian Recipes cuisine.,,https://www.archanaskitchen.com/spaghetti-arrabiata-pasta-recipe-spicy-italian-pasta-recipe
csv_2613_lauki_and_whole_gree,2613,Lauki and Whole Green Moong Dal Cheela Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Preeti_Tamilarasan/Lauki_Cheela_Recipe.jpg,"[""Indian""]",[],"[""vegetarian"",""traditional""]",Mild,,Lauki and Whole Green Moong Dal Cheela Recipe - Indian cuisine.,,https://www.archanaskitchen.com/lauki-and-whole-moong-dal-cheela-recipe-bottle-gourd-and-whole-green-gram-flatbread
csv_2618_rajasthani_papad_ki_,2618,Rajasthani Papad Ki Sabzi Recipe,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/Rajasthani_Papad_Ki_Sabzi_Recipe_North_indian_Healthy_1_1600.jpg,"[""Rajasthani""]",[],"[""vegetarian"",""traditional"",""street-food""]",Medium,,Rajasthani Papad Ki Sabzi Recipe - Rajasthani cuisine.,,https://www.archanaskitchen.com/papad-ki-sabzi-recipe
csv_2616_cheese_tarts_recipe,2616,Cheese Tarts Recipe,Snack,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/shwetapatel1117-gmail.com/Cheese_tarts.jpg,"[""Continental""]",[],[],Medium,,"A unique dessert with a creamy filling, nestled in a crispy pastry crust.",,https://www.archanaskitchen.com/cheese-tarts-recipe
csv_2614_spinach_coconut_zucc,2614,Spinach Coconut Zucchini Soup Recipe,Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Spinach_Zucchini_Coconut_Milk_Soup_Recipe.jpg,"[""Continental""]",[],"[""vegetarian"",""easy"",""traditional""]",Mild,,Spinach Coconut Zucchini Soup Recipe - Continental cuisine.,,https://www.archanaskitchen.com/spinach-coconut-zucchini-soup-recipe
csv_2612_healthy_oats_and_nut,2612,Healthy Oats And Nuts Energy Bar Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/pooja/Healthy_Oats_and_nuts_bar_1600.jpg,"[""Other""]",[],[],Medium,,Healthy Oats And Nuts Energy Bar Recipe - Indian cuisine.,,https://www.archanaskitchen.com/healthy-oats-and-nuts-energy-bar-recipe
csv_2615_whole_wheat_sun_drie,2615,Whole Wheat Sun Dried Tomato Focaccia Bread | Healthy Homemade Bread Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/admin/Sundried_Tomato_Focaccia_Bread_Recipe.jpg,"[""Italian""]",[],"[""vegetarian"",""gluten-free""]",Mild,,Whole Wheat Sun Dried Tomato Focaccia Bread | Healthy Homemade Bread Recipe - Italian Recipes cuisine.,,https://www.archanaskitchen.com/sundried-tomato-focaccia-bread-recipe
csv_2617_spinach_oats_vada_re,2617,Spinach Oats Vada Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/umar/Spinach_Oats_Vada_.jpg,"[""South Indian""]",[],"[""vegetarian"",""gluten-free"",""quick""]",Mild,,Spinach Oats Vada Recipe - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/spinach-oats-vada-recipe
csv_2611_lahsuni_palak_dal_re,2611,Lahsuni Palak Dal Recipe (Spinach & Lentil Curry with Garlic),Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Dal_Khadi_Curry/spinach_lentil_curry_garlic_Lahsuni_palak_dal_recipe-2.jpg,"[""North Indian""]",[],"[""vegetarian"",""traditional"",""easy""]",Medium,,Lahsuni Palak Dal Recipe (Spinach & Lentil Curry with Garlic) - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/lahsuni-palak-dal-recipe-spinach-lentil-curry-with-garlic
csv_2620_spinach_&_broad_bean,2620,Spinach & Broad Bean Shakshuka Recipe,Breakfast,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Spinach__Broad_Bean_Shakshuka_Recipe.jpg,"[""Continental""]",[],"[""vegetarian"",""quick"",""easy"",""breakfast""]",Medium,,"A flavorful Shakshuka dish made with spinach, broad beans, and eggs, perfect for a quick and nutritious breakfast.",,https://www.archanaskitchen.com/spinach-broad-bean-shakshuka-recipe
csv_2619_kandarappam_recipe_(,2619,Kandarappam Recipe (Chettinad Sweet Appam),Breakfast,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Karthika_Gopalakrishnan/Kandrappam.jpg,"[""South Indian"",""Hyderabadi""]",[],"[""vegetarian"",""traditional""]",Medium,,Kandarappam Recipe (Chettinad Sweet Appam) - Chettinad cuisine.,,https://www.archanaskitchen.com/kandarappam-recipe-chettinad-sweet-appam
csv_2628_jodhpuri_kabuli_reci,2628,Jodhpuri Kabuli Recipe,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Jodhpuri_Kabuli_Recipe_.jpg,"[""Rajasthani""]",[],"[""vegetarian"",""traditional"",""street-food""]",Medium,,Jodhpuri Kabuli Recipe - Rajasthani cuisine.,,https://www.archanaskitchen.com/jodhpuri-kabuli-recipe
csv_2621_raw_mango_prawns_cur,2621,Raw Mango Prawns Curry Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Raw_Mango_Prawns_Curry_Recipe.jpg,"[""South Indian""]",[],"[""non-vegetarian"",""coconut-based"",""rich""]",Medium,,Raw Mango Prawns Curry Recipe - South Indian Recipes cuisine.,,https://www.archanaskitchen.com/raw-mango-prawns-curry-recipe
csv_2630_vegetable_sizzler_re,2630,"Vegetable Sizzler Recipe With Potato Tikki, Mint Rice & Corn and Spinach Sauce",Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Waagmi_Soni/Vegetable_Sizzler_Recipe_With_Potato_Tikki_Mint_Rice_and_Corn_and_Spinach_Sauce-1.jpg,"[""Indian"",""Continental""]",[],"[""vegetarian"",""traditional""]",Medium,,"Vegetable Sizzler Recipe With Potato Tikki, Mint Rice & Corn and Spinach Sauce - Continental cuisine.",,https://www.archanaskitchen.com/vegetable-sizzler-recipe-with-potato-tikki-mint-rice-corn-and-spinach-sauce
csv_2624_dairy_free_balsamic_,2624,Dairy Free Balsamic Strawberry Ice-cream Recipe,Dinner,,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Gauravi_Vinay/Dairyfree_Balsamicstrawberry_icecream.jpg,"[""Continental""]",[],"[""Vegetarian"",""Vegan"",""Gluten-free""]",Mild,,Dairy Free Balsamic Strawberry Ice-cream Recipe - Continental cuisine.,,https://www.archanaskitchen.com/dairyfree-balsamic-strawberry-ice-cream-recipe
csv_2622_corn_and_drumstick_l,2622,Corn And Drumstick Leaves Salad Recipe,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/ruby_pathak-yahoo.com/Corn_And_Drumstick_Leaves.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional"",""easy""]",Medium,,"A refreshing salad made with corn kernels and drumstick leaves, seasoned with spices and jaggery for a unique flavor profile.",,https://www.archanaskitchen.com/corn-and-drumstick-leaves-salad-recipe
csv_2627_orange_rasam_recipe,2627,Orange Rasam Recipe,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Orange_Rasam_Recipe-7.jpg,"[""South Indian""]",[],"[""vegetarian"",""traditional"",""easy""]",Medium,,"A flavorful and refreshing South Indian dish made with orange juice, tomatoes, and spices, perfect for accompanying steamed rice and cabbage thoran.",,https://www.archanaskitchen.com/orange-rasam-recipe
csv_2629_hariyali_dum_aloo_re,2629,Hariyali Dum Aloo Recipe - Potatoes In Spinach Mint Curry,Dinner,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Hariyali_Dum_Aloo_Recipe-3_1600.jpg,"[""North Indian"",""Mughlai""]",[],"[""vegetarian"",""traditional"",""easy""]",Medium,,Hariyali Dum Aloo Recipe - Potatoes In Spinach Mint Curry - North Indian Recipes cuisine.,,https://www.archanaskitchen.com/hariyali-dum-aloo-recipe
csv_2626_maharashtrian_style_,2626,Maharashtrian Style Surnachi Koshimbir Recipe-Yam Salad,Lunch,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Maharashtrian_Style_Surnachi_Koshimbir_Recipe_Yam_Salad.jpg,"[""Maharashtrian""]",[],"[""vegetarian"",""traditional""]",Medium,,"A delicious and refreshing Maharashtrian-style Yam Salad with a perfect balance of tangy, sweet, and spicy flavors, making it an excellent accompaniment to Masala Bhaat.",,https://www.archanaskitchen.com/maharashtrian-style-surnachi-koshimbir-recipe-yam-salad
csv_2623_slow_cooker_mexican_,2623,Slow Cooker Mexican Chicken Stew Recipe,Dinner,,Non-Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Shaheen_Ali/MEXICAN_CHICKEN_STEW_SLOW_COOKER.jpg,[],[],[],Spicy,,Slow Cooker Mexican Chicken Stew Recipe - Mexican cuisine.,,https://www.archanaskitchen.com/slow-cooker-mexican-chicken-stew-recipe
csv_2625_herb_mushroom_brusch,2625,Herb Mushroom Bruschetta Recipe,Snack,1,Veg,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Shyma_Menon/Herbed_Roasted_Mushroom_Brushchetta_Recipe.jpg,"[""Italian""]",[],"[""vegetarian""]",Mild,,Herb Mushroom Bruschetta Recipe - Italian Recipes cuisine.,,https://www.archanaskitchen.com/herb-mushroom-bruschetta-recipe
